uuid,title,country_code,country,visits
7150aea7-b945-4c9b-985e-83b45a5ebf43,"Suitability of the Modified Bardenpho process for faecal sludge treatment in Kumasi, Ghana",KE,Kenya,1
7150aea7-b945-4c9b-985e-83b45a5ebf43,"Suitability of the Modified Bardenpho process for faecal sludge treatment in Kumasi, Ghana",MW,Malawi,1
7150aea7-b945-4c9b-985e-83b45a5ebf43,"Suitability of the Modified Bardenpho process for faecal sludge treatment in Kumasi, Ghana",NG,Nigeria,1
7150aea7-b945-4c9b-985e-83b45a5ebf43,"Suitability of the Modified Bardenpho process for faecal sludge treatment in Kumasi, Ghana",NO,Norway,1
7150aea7-b945-4c9b-985e-83b45a5ebf43,"Suitability of the Modified Bardenpho process for faecal sludge treatment in Kumasi, Ghana",NP,Nepal,1
7150aea7-b945-4c9b-985e-83b45a5ebf43,"Suitability of the Modified Bardenpho process for faecal sludge treatment in Kumasi, Ghana",PK,Pakistan,1
7150aea7-b945-4c9b-985e-83b45a5ebf43,"Suitability of the Modified Bardenpho process for faecal sludge treatment in Kumasi, Ghana",SE,Sweden,1
7150aea7-b945-4c9b-985e-83b45a5ebf43,"Suitability of the Modified Bardenpho process for faecal sludge treatment in Kumasi, Ghana",TW,Taiwan,1
722cd282-2586-4a6c-a8d1-1da247806a47,Household practices in accessing drinking water and post collection contamination: A seasonal cohort study in Malawi,US,United States,13
722cd282-2586-4a6c-a8d1-1da247806a47,Household practices in accessing drinking water and post collection contamination: A seasonal cohort study in Malawi,BE,Belgium,10
722cd282-2586-4a6c-a8d1-1da247806a47,Household practices in accessing drinking water and post collection contamination: A seasonal cohort study in Malawi,DE,Germany,3
722cd282-2586-4a6c-a8d1-1da247806a47,Household practices in accessing drinking water and post collection contamination: A seasonal cohort study in Malawi,CN,China,2
722cd282-2586-4a6c-a8d1-1da247806a47,Household practices in accessing drinking water and post collection contamination: A seasonal cohort study in Malawi,IE,Ireland,2
722cd282-2586-4a6c-a8d1-1da247806a47,Household practices in accessing drinking water and post collection contamination: A seasonal cohort study in Malawi,CA,Canada,1
722cd282-2586-4a6c-a8d1-1da247806a47,Household practices in accessing drinking water and post collection contamination: A seasonal cohort study in Malawi,HK,Hong Kong SAR China,1
722cd282-2586-4a6c-a8d1-1da247806a47,Household practices in accessing drinking water and post collection contamination: A seasonal cohort study in Malawi,NP,Nepal,1
82605940-f460-4beb-a894-ce2bfc0111b6,"Absorption Ångström Exponent Values to Identify Light-absorbing Carbonaceous Aerosol Sources in Blantyre, Malawi",US,United States,10
82605940-f460-4beb-a894-ce2bfc0111b6,"Absorption Ångström Exponent Values to Identify Light-absorbing Carbonaceous Aerosol Sources in Blantyre, Malawi",BE,Belgium,5
82605940-f460-4beb-a894-ce2bfc0111b6,"Absorption Ångström Exponent Values to Identify Light-absorbing Carbonaceous Aerosol Sources in Blantyre, Malawi",BR,Brazil,5
82605940-f460-4beb-a894-ce2bfc0111b6,"Absorption Ångström Exponent Values to Identify Light-absorbing Carbonaceous Aerosol Sources in Blantyre, Malawi",CH,Switzerland,5
82605940-f460-4beb-a894-ce2bfc0111b6,"Absorption Ångström Exponent Values to Identify Light-absorbing Carbonaceous Aerosol Sources in Blantyre, Malawi",SG,Singapore,5
82605940-f460-4beb-a894-ce2bfc0111b6,"Absorption Ångström Exponent Values to Identify Light-absorbing Carbonaceous Aerosol Sources in Blantyre, Malawi",BD,Bangladesh,3
82605940-f460-4beb-a894-ce2bfc0111b6,"Absorption Ångström Exponent Values to Identify Light-absorbing Carbonaceous Aerosol Sources in Blantyre, Malawi",AU,Australia,2
82605940-f460-4beb-a894-ce2bfc0111b6,"Absorption Ångström Exponent Values to Identify Light-absorbing Carbonaceous Aerosol Sources in Blantyre, Malawi",CA,Canada,2
82605940-f460-4beb-a894-ce2bfc0111b6,"Absorption Ångström Exponent Values to Identify Light-absorbing Carbonaceous Aerosol Sources in Blantyre, Malawi",GB,United Kingdom,2
82605940-f460-4beb-a894-ce2bfc0111b6,"Absorption Ångström Exponent Values to Identify Light-absorbing Carbonaceous Aerosol Sources in Blantyre, Malawi",IN,India,2
82605940-f460-4beb-a894-ce2bfc0111b6,"Absorption Ångström Exponent Values to Identify Light-absorbing Carbonaceous Aerosol Sources in Blantyre, Malawi",CN,China,1
82605940-f460-4beb-a894-ce2bfc0111b6,"Absorption Ångström Exponent Values to Identify Light-absorbing Carbonaceous Aerosol Sources in Blantyre, Malawi",DK,Denmark,1
82605940-f460-4beb-a894-ce2bfc0111b6,"Absorption Ångström Exponent Values to Identify Light-absorbing Carbonaceous Aerosol Sources in Blantyre, Malawi",ES,Spain,1
82605940-f460-4beb-a894-ce2bfc0111b6,"Absorption Ångström Exponent Values to Identify Light-absorbing Carbonaceous Aerosol Sources in Blantyre, Malawi",FI,Finland,1
82605940-f460-4beb-a894-ce2bfc0111b6,"Absorption Ångström Exponent Values to Identify Light-absorbing Carbonaceous Aerosol Sources in Blantyre, Malawi",FR,France,1
82605940-f460-4beb-a894-ce2bfc0111b6,"Absorption Ångström Exponent Values to Identify Light-absorbing Carbonaceous Aerosol Sources in Blantyre, Malawi",MW,Malawi,1
82605940-f460-4beb-a894-ce2bfc0111b6,"Absorption Ångström Exponent Values to Identify Light-absorbing Carbonaceous Aerosol Sources in Blantyre, Malawi",ZA,South Africa,1
805c2038-8b10-4e27-9476-419e6ccfd26c,"Off-Grid Trash Screen Design for a Fecal Sludge Treatment Plant in Blantyre, Malawi",CN,China,87
805c2038-8b10-4e27-9476-419e6ccfd26c,"Off-Grid Trash Screen Design for a Fecal Sludge Treatment Plant in Blantyre, Malawi",CH,Switzerland,44
805c2038-8b10-4e27-9476-419e6ccfd26c,"Off-Grid Trash Screen Design for a Fecal Sludge Treatment Plant in Blantyre, Malawi",US,United States,16
805c2038-8b10-4e27-9476-419e6ccfd26c,"Off-Grid Trash Screen Design for a Fecal Sludge Treatment Plant in Blantyre, Malawi",SG,Singapore,13
805c2038-8b10-4e27-9476-419e6ccfd26c,"Off-Grid Trash Screen Design for a Fecal Sludge Treatment Plant in Blantyre, Malawi",BE,Belgium,7
805c2038-8b10-4e27-9476-419e6ccfd26c,"Off-Grid Trash Screen Design for a Fecal Sludge Treatment Plant in Blantyre, Malawi",DE,Germany,6
805c2038-8b10-4e27-9476-419e6ccfd26c,"Off-Grid Trash Screen Design for a Fecal Sludge Treatment Plant in Blantyre, Malawi",PH,Philippines,6
805c2038-8b10-4e27-9476-419e6ccfd26c,"Off-Grid Trash Screen Design for a Fecal Sludge Treatment Plant in Blantyre, Malawi",UG,Uganda,4
805c2038-8b10-4e27-9476-419e6ccfd26c,"Off-Grid Trash Screen Design for a Fecal Sludge Treatment Plant in Blantyre, Malawi",HK,Hong Kong SAR China,3
805c2038-8b10-4e27-9476-419e6ccfd26c,"Off-Grid Trash Screen Design for a Fecal Sludge Treatment Plant in Blantyre, Malawi",IE,Ireland,3
805c2038-8b10-4e27-9476-419e6ccfd26c,"Off-Grid Trash Screen Design for a Fecal Sludge Treatment Plant in Blantyre, Malawi",FI,Finland,2
805c2038-8b10-4e27-9476-419e6ccfd26c,"Off-Grid Trash Screen Design for a Fecal Sludge Treatment Plant in Blantyre, Malawi",ID,Indonesia,2
805c2038-8b10-4e27-9476-419e6ccfd26c,"Off-Grid Trash Screen Design for a Fecal Sludge Treatment Plant in Blantyre, Malawi",GB,United Kingdom,1
805c2038-8b10-4e27-9476-419e6ccfd26c,"Off-Grid Trash Screen Design for a Fecal Sludge Treatment Plant in Blantyre, Malawi",KG,Kyrgyzstan,1
805c2038-8b10-4e27-9476-419e6ccfd26c,"Off-Grid Trash Screen Design for a Fecal Sludge Treatment Plant in Blantyre, Malawi",MW,Malawi,1
805c2038-8b10-4e27-9476-419e6ccfd26c,"Off-Grid Trash Screen Design for a Fecal Sludge Treatment Plant in Blantyre, Malawi",MX,Mexico,1
805c2038-8b10-4e27-9476-419e6ccfd26c,"Off-Grid Trash Screen Design for a Fecal Sludge Treatment Plant in Blantyre, Malawi",TR,Turkey,1
805c2038-8b10-4e27-9476-419e6ccfd26c,"Off-Grid Trash Screen Design for a Fecal Sludge Treatment Plant in Blantyre, Malawi",TW,Taiwan,1
805c2038-8b10-4e27-9476-419e6ccfd26c,"Off-Grid Trash Screen Design for a Fecal Sludge Treatment Plant in Blantyre, Malawi",ZA,South Africa,1
5a92a3e8-77b6-4278-8635-73b954528a3d,"Urine Collection Trolley for Informal Markets in Durban, South Africa",CH,Switzerland,61
5a92a3e8-77b6-4278-8635-73b954528a3d,"Urine Collection Trolley for Informal Markets in Durban, South Africa",US,United States,29
5a92a3e8-77b6-4278-8635-73b954528a3d,"Urine Collection Trolley for Informal Markets in Durban, South Africa",BE,Belgium,12
5a92a3e8-77b6-4278-8635-73b954528a3d,"Urine Collection Trolley for Informal Markets in Durban, South Africa",CN,China,12
5a92a3e8-77b6-4278-8635-73b954528a3d,"Urine Collection Trolley for Informal Markets in Durban, South Africa",DE,Germany,10
5a92a3e8-77b6-4278-8635-73b954528a3d,"Urine Collection Trolley for Informal Markets in Durban, South Africa",IE,Ireland,10
5a92a3e8-77b6-4278-8635-73b954528a3d,"Urine Collection Trolley for Informal Markets in Durban, South Africa",LU,Luxembourg,10
5a92a3e8-77b6-4278-8635-73b954528a3d,"Urine Collection Trolley for Informal Markets in Durban, South Africa",ZA,South Africa,8
5a92a3e8-77b6-4278-8635-73b954528a3d,"Urine Collection Trolley for Informal Markets in Durban, South Africa",FR,France,6
5a92a3e8-77b6-4278-8635-73b954528a3d,"Urine Collection Trolley for Informal Markets in Durban, South Africa",MY,Malaysia,4
5a92a3e8-77b6-4278-8635-73b954528a3d,"Urine Collection Trolley for Informal Markets in Durban, South Africa",GB,United Kingdom,3
5a92a3e8-77b6-4278-8635-73b954528a3d,"Urine Collection Trolley for Informal Markets in Durban, South Africa",ID,Indonesia,3
5a92a3e8-77b6-4278-8635-73b954528a3d,"Urine Collection Trolley for Informal Markets in Durban, South Africa",AT,Austria,2
5a92a3e8-77b6-4278-8635-73b954528a3d,"Urine Collection Trolley for Informal Markets in Durban, South Africa",ES,Spain,2
5a92a3e8-77b6-4278-8635-73b954528a3d,"Urine Collection Trolley for Informal Markets in Durban, South Africa",GH,Ghana,2
5a92a3e8-77b6-4278-8635-73b954528a3d,"Urine Collection Trolley for Informal Markets in Durban, South Africa",JP,Japan,2
5a92a3e8-77b6-4278-8635-73b954528a3d,"Urine Collection Trolley for Informal Markets in Durban, South Africa",MW,Malawi,2
5a92a3e8-77b6-4278-8635-73b954528a3d,"Urine Collection Trolley for Informal Markets in Durban, South Africa",PT,Portugal,2
5a92a3e8-77b6-4278-8635-73b954528a3d,"Urine Collection Trolley for Informal Markets in Durban, South Africa",SE,Sweden,2
5a92a3e8-77b6-4278-8635-73b954528a3d,"Urine Collection Trolley for Informal Markets in Durban, South Africa",AU,Australia,1
5a92a3e8-77b6-4278-8635-73b954528a3d,"Urine Collection Trolley for Informal Markets in Durban, South Africa",BR,Brazil,1
5a92a3e8-77b6-4278-8635-73b954528a3d,"Urine Collection Trolley for Informal Markets in Durban, South Africa",CA,Canada,1
5a92a3e8-77b6-4278-8635-73b954528a3d,"Urine Collection Trolley for Informal Markets in Durban, South Africa",IN,India,1
5a92a3e8-77b6-4278-8635-73b954528a3d,"Urine Collection Trolley for Informal Markets in Durban, South Africa",LK,Sri Lanka,1
5a92a3e8-77b6-4278-8635-73b954528a3d,"Urine Collection Trolley for Informal Markets in Durban, South Africa",MU,Mauritius,1
5a92a3e8-77b6-4278-8635-73b954528a3d,"Urine Collection Trolley for Informal Markets in Durban, South Africa",PH,Philippines,1
5a92a3e8-77b6-4278-8635-73b954528a3d,"Urine Collection Trolley for Informal Markets in Durban, South Africa",SA,Saudi Arabia,1
5a92a3e8-77b6-4278-8635-73b954528a3d,"Urine Collection Trolley for Informal Markets in Durban, South Africa",SG,Singapore,1
5a92a3e8-77b6-4278-8635-73b954528a3d,"Urine Collection Trolley for Informal Markets in Durban, South Africa",SI,Slovenia,1
5a92a3e8-77b6-4278-8635-73b954528a3d,"Urine Collection Trolley for Informal Markets in Durban, South Africa",TR,Turkey,1
5a92a3e8-77b6-4278-8635-73b954528a3d,"Urine Collection Trolley for Informal Markets in Durban, South Africa",UG,Uganda,1
57f700fb-756b-4e3f-88e2-965382c3ff7b,Exploring Injection Molding for the  Development of a Sensor Casings in Biogas  Monitoring System,CN,China,45
57f700fb-756b-4e3f-88e2-965382c3ff7b,Exploring Injection Molding for the  Development of a Sensor Casings in Biogas  Monitoring System,CH,Switzerland,26
57f700fb-756b-4e3f-88e2-965382c3ff7b,Exploring Injection Molding for the  Development of a Sensor Casings in Biogas  Monitoring System,SG,Singapore,19
57f700fb-756b-4e3f-88e2-965382c3ff7b,Exploring Injection Molding for the  Development of a Sensor Casings in Biogas  Monitoring System,US,United States,13
57f700fb-756b-4e3f-88e2-965382c3ff7b,Exploring Injection Molding for the  Development of a Sensor Casings in Biogas  Monitoring System,DE,Germany,6
57f700fb-756b-4e3f-88e2-965382c3ff7b,Exploring Injection Molding for the  Development of a Sensor Casings in Biogas  Monitoring System,FR,France,6
57f700fb-756b-4e3f-88e2-965382c3ff7b,Exploring Injection Molding for the  Development of a Sensor Casings in Biogas  Monitoring System,HK,Hong Kong SAR China,5
57f700fb-756b-4e3f-88e2-965382c3ff7b,Exploring Injection Molding for the  Development of a Sensor Casings in Biogas  Monitoring System,BE,Belgium,4
57f700fb-756b-4e3f-88e2-965382c3ff7b,Exploring Injection Molding for the  Development of a Sensor Casings in Biogas  Monitoring System,AU,Australia,2
57f700fb-756b-4e3f-88e2-965382c3ff7b,Exploring Injection Molding for the  Development of a Sensor Casings in Biogas  Monitoring System,CA,Canada,2
57f700fb-756b-4e3f-88e2-965382c3ff7b,Exploring Injection Molding for the  Development of a Sensor Casings in Biogas  Monitoring System,ES,Spain,2
57f700fb-756b-4e3f-88e2-965382c3ff7b,Exploring Injection Molding for the  Development of a Sensor Casings in Biogas  Monitoring System,GB,United Kingdom,2
57f700fb-756b-4e3f-88e2-965382c3ff7b,Exploring Injection Molding for the  Development of a Sensor Casings in Biogas  Monitoring System,PL,Poland,2
57f700fb-756b-4e3f-88e2-965382c3ff7b,Exploring Injection Molding for the  Development of a Sensor Casings in Biogas  Monitoring System,AR,Argentina,1
57f700fb-756b-4e3f-88e2-965382c3ff7b,Exploring Injection Molding for the  Development of a Sensor Casings in Biogas  Monitoring System,AT,Austria,1
57f700fb-756b-4e3f-88e2-965382c3ff7b,Exploring Injection Molding for the  Development of a Sensor Casings in Biogas  Monitoring System,BR,Brazil,1
57f700fb-756b-4e3f-88e2-965382c3ff7b,Exploring Injection Molding for the  Development of a Sensor Casings in Biogas  Monitoring System,FI,Finland,1
57f700fb-756b-4e3f-88e2-965382c3ff7b,Exploring Injection Molding for the  Development of a Sensor Casings in Biogas  Monitoring System,IR,Iran,1
57f700fb-756b-4e3f-88e2-965382c3ff7b,Exploring Injection Molding for the  Development of a Sensor Casings in Biogas  Monitoring System,JO,Jordan,1
57f700fb-756b-4e3f-88e2-965382c3ff7b,Exploring Injection Molding for the  Development of a Sensor Casings in Biogas  Monitoring System,MX,Mexico,1
57f700fb-756b-4e3f-88e2-965382c3ff7b,Exploring Injection Molding for the  Development of a Sensor Casings in Biogas  Monitoring System,MZ,Mozambique,1
57f700fb-756b-4e3f-88e2-965382c3ff7b,Exploring Injection Molding for the  Development of a Sensor Casings in Biogas  Monitoring System,NZ,New Zealand,1
57f700fb-756b-4e3f-88e2-965382c3ff7b,Exploring Injection Molding for the  Development of a Sensor Casings in Biogas  Monitoring System,PT,Portugal,1
57f700fb-756b-4e3f-88e2-965382c3ff7b,Exploring Injection Molding for the  Development of a Sensor Casings in Biogas  Monitoring System,RU,Russia,1
57f700fb-756b-4e3f-88e2-965382c3ff7b,Exploring Injection Molding for the  Development of a Sensor Casings in Biogas  Monitoring System,UZ,Uzbekistan,1
518ff69e-d17f-49b7-96a7-9b569fa3b990,Improving the Solar Sludge Pasteurization Technology,CN,China,9
518ff69e-d17f-49b7-96a7-9b569fa3b990,Improving the Solar Sludge Pasteurization Technology,CH,Switzerland,6
518ff69e-d17f-49b7-96a7-9b569fa3b990,Improving the Solar Sludge Pasteurization Technology,SG,Singapore,4
518ff69e-d17f-49b7-96a7-9b569fa3b990,Improving the Solar Sludge Pasteurization Technology,ES,Spain,2
518ff69e-d17f-49b7-96a7-9b569fa3b990,Improving the Solar Sludge Pasteurization Technology,HK,Hong Kong SAR China,2
518ff69e-d17f-49b7-96a7-9b569fa3b990,Improving the Solar Sludge Pasteurization Technology,US,United States,2
518ff69e-d17f-49b7-96a7-9b569fa3b990,Improving the Solar Sludge Pasteurization Technology,BE,Belgium,1
518ff69e-d17f-49b7-96a7-9b569fa3b990,Improving the Solar Sludge Pasteurization Technology,FR,France,1
518ff69e-d17f-49b7-96a7-9b569fa3b990,Improving the Solar Sludge Pasteurization Technology,MN,Mongolia,1
518ff69e-d17f-49b7-96a7-9b569fa3b990,Improving the Solar Sludge Pasteurization Technology,PY,Paraguay,1
518ff69e-d17f-49b7-96a7-9b569fa3b990,Improving the Solar Sludge Pasteurization Technology,TR,Turkey,1
53110727-029f-40dd-961d-dbe6dc78435b,"Technical Documentation: Development of a Low-Cost Incinerator in Cape Maclear, Malawi",SG,Singapore,31
53110727-029f-40dd-961d-dbe6dc78435b,"Technical Documentation: Development of a Low-Cost Incinerator in Cape Maclear, Malawi",US,United States,16
53110727-029f-40dd-961d-dbe6dc78435b,"Technical Documentation: Development of a Low-Cost Incinerator in Cape Maclear, Malawi",DE,Germany,14
53110727-029f-40dd-961d-dbe6dc78435b,"Technical Documentation: Development of a Low-Cost Incinerator in Cape Maclear, Malawi",BE,Belgium,10
53110727-029f-40dd-961d-dbe6dc78435b,"Technical Documentation: Development of a Low-Cost Incinerator in Cape Maclear, Malawi",CN,China,6
